round,alive_nodes,round_energy
860,100,0.018542582588763384
861,100,0.019442086135752983
862,100,0.018837948675834663
863,100,0.018993657377841543
864,100,0.02005083935453224
865,100,0.019029327212683557
866,100,0.020880781868059653
867,100,0.019298159348124188
868,100,0.019386570028352125
869,100,0.01817870705820646
870,100,0.018382482634234597
871,100,0.02061644262193641
872,100,0.01827320295262776
873,100,0.018533354937053954
874,100,0.02001212300706075
875,100,0.021116164344139637
876,100,0.018863233921249205
877,100,0.017987107387832577
878,100,0.018359868544274526
879,100,0.0193264717972153
880,100,0.019505762744368552
881,100,0.019184875891316355
882,100,0.019964353872847073
883,100,0.019303930530063792
884,100,0.019402720312925757
885,100,0.0190034694160521
886,100,0.017683969052272992
887,100,0.018802750681697403
888,100,0.018886416024133643
889,100,0.01935662056042745
890,100,0.018906367623084043
891,100,0.018900054504982115
892,100,0.018841464853030777
893,100,0.01911650337557898
894,100,0.019715148986599956
895,100,0.018785967280028296
896,100,0.018890181940829195
897,100,0.021352876132492166
898,100,0.019200406877088086
899,100,0.019090611414215676
900,100,0.019905756142387356
901,100,0.019842609769694312
902,100,0.019204934992873485
903,100,0.01865521528428577
904,100,0.01977705606404215
905,100,0.01998371548409483
906,100,0.02079782488077587
907,100,0.01923071380673913
908,100,0.018264301054751377
909,100,0.01934604038229963
910,100,0.019478587265812673
911,100,0.018945103859814846
912,100,0.019062473504157167
913,100,0.01808080153984366
914,100,0.018450256936006788
915,100,0.01950164443775519
916,100,0.01795747443040377
917,100,0.019228842523377896
918,100,0.019643949913625922
919,100,0.018166235772699154
920,100,0.017706546473390605
921,100,0.019674278762356036
922,100,0.01965486307698267
923,100,0.01858855830908691
924,100,0.0180219227038089
925,100,0.01951979279710132
926,100,0.01948342897558552
927,100,0.018830939202653184
928,100,0.018623000016382913
929,100,0.018865349575426647
930,100,0.019525574479198723
931,100,0.019242065712492085
932,100,0.01937908321362141
933,100,0.019249899861579448
934,100,0.01892709573826704
935,100,0.02107948965543635
936,100,0.020152770101779748
937,100,0.018600465184216698
938,100,0.019928668083170904
939,100,0.01969782545160404
940,100,0.019786694058222164
941,100,0.019436773813145222
942,100,0.019698940150184772
943,100,0.019798255351423603
944,100,0.018527220104046133
945,100,0.021723671082575318
946,100,0.01971857439852245
947,100,0.01968510766105836
948,100,0.020534354533761307
949,100,0.0186831704640109
950,100,0.018998823130504744
951,100,0.017762314578904252
952,100,0.01888794417599224
953,100,0.01858845610716974
954,100,0.01873298382936948
955,100,0.018285734539447512
956,100,0.018486181152053
957,100,0.017767067237923394
958,100,0.01973054564119648
959,100,0.02100790248258385
960,100,0.020590320722914612
961,100,0.01878697147079963
962,100,0.019735309889726715
963,100,0.020284872261627465
964,100,0.019498995546829052
965,100,0.019614679114956114
